"year","model","stratum_bin","species_name","lbin","prey_guild","strat_preycons_t_km2","area","cons_tons_day"
1982,"EBS","NW_corner","P.cod","[10,30)","MISSING",4.22338728920348e-05,29522,1.24682839551865
1982,"EBS","NW_corner","P.cod","[30,60)","MISSING",0.00824749397326503,29522,243.48251707873
1982,"EBS","NW_corner","P.cod","[60,85)","MISSING",0.012526681470222,29522,369.812690363895
1982,"EBS","NW_corner","P.cod","[85,999)","MISSING",0.000943259584775243,29522,27.8469094617347
1982,"EBS","NW_inner","P.cod","[0,10)","MISSING",0,41027,0
1982,"EBS","NW_inner","P.cod","[10,30)","MISSING",0.000252747427214983,41027,10.3694686963491
1982,"EBS","NW_inner","P.cod","[30,60)","MISSING",0.00838124237584605,41027,343.857230953836
1982,"EBS","NW_inner","P.cod","[60,85)","MISSING",0.00518965902425092,41027,212.916140787942
1982,"EBS","NW_middle","P.cod","[10,30)","MISSING",0.000308436180730643,62703,19.3398738403535
1982,"EBS","NW_middle","P.cod","[30,60)","MISSING",0.00865354714176133,62703,542.603366429861
1982,"EBS","NW_middle","P.cod","[60,85)","MISSING",0.00680084115026142,62703,426.433142644842
1982,"EBS","NW_outer","P.cod","[0,10)","MISSING",0,88134,0
1982,"EBS","NW_outer","P.cod","[10,30)","MISSING",4.09756190206873e-05,88134,3.61134520676925
1982,"EBS","NW_outer","P.cod","[30,60)","MISSING",0.00586123883487751,88134,516.574423473094
1982,"EBS","NW_outer","P.cod","[60,85)","MISSING",0.0155424683353747,88134,1369.81990426991
1982,"EBS","NW_outer","P.cod","[85,999)","MISSING",0.00368876602843632,88134,325.105705150207
1982,"EBS","Pribs","P.cod","[0,10)","MISSING",0,32785,0
1982,"EBS","Pribs","P.cod","[10,30)","MISSING",0.000117435195333421,32785,3.85011287900622
1982,"EBS","Pribs","P.cod","[30,60)","MISSING",0.00531240793115483,32785,174.167294022911
1982,"EBS","Pribs","P.cod","[60,85)","MISSING",0.00441130130878734,32785,144.624513408593
1982,"EBS","SE_inner","P.cod","[0,10)","MISSING",2.64217971222744e-07,77871,0.0205749176370863
1982,"EBS","SE_inner","P.cod","[10,30)","MISSING",8.38127240565153e-05,77871,6.5265806350049
1982,"EBS","SE_inner","P.cod","[30,60)","MISSING",0.00963793090545854,77871,750.515317538962
1982,"EBS","SE_inner","P.cod","[60,85)","MISSING",0.0124190772829937,77871,967.085967104001
1982,"EBS","SE_middle","P.cod","[0,10)","MISSING",0,94526,0
1982,"EBS","SE_middle","P.cod","[10,30)","MISSING",8.65570735116439e-05,94526,8.18189393076165
1982,"EBS","SE_middle","P.cod","[30,60)","MISSING",0.00562268685992448,94526,531.490098121222
1982,"EBS","SE_middle","P.cod","[60,85)","MISSING",0.00406778481045824,94526,384.511426993376
1982,"EBS","SE_middle","P.cod","[85,999)","MISSING",0.00264853561439504,94526,250.355477486305
1982,"EBS","SE_outer","P.cod","[0,10)","MISSING",0,38792,0
1982,"EBS","SE_outer","P.cod","[30,60)","MISSING",0.00308974532259989,38792,119.857400554295
1982,"EBS","SE_outer","P.cod","[60,85)","MISSING",0.00600583052615868,38792,232.978177770747
1982,"EBS","SE_outer","P.cod","[85,999)","MISSING",0.00340287967386903,38792,132.004508308727
1982,"EBS","StMatt","P.cod","[10,30)","MISSING",0.00024505117203699,27537,6.74797412438258
1982,"EBS","StMatt","P.cod","[30,60)","MISSING",0.00828296386258259,27537,228.087975883937
1982,"EBS","StMatt","P.cod","[60,85)","MISSING",0.00631190389225949,27537,173.810897481149
1982,"EBS","StMatt","P.cod","[85,999)","MISSING",0.000784534425406429,27537,21.6037244724168
1983,"EBS","NW_inner","P.cod","[0,10)","MISSING",3.46557443527078e-06,41027,0.142182122355854
1983,"EBS","NW_inner","P.cod","[10,30)","MISSING",0.00201280479749671,41027,82.5793424268976
1983,"EBS","NW_inner","P.cod","[30,60)","MISSING",0.024623215689248,41027,1010.21667008278
1983,"EBS","NW_inner","P.cod","[60,85)","MISSING",0.0209995931920091,41027,861.550309888557
1983,"EBS","NW_middle","P.cod","[0,10)","MISSING",0,62703,0
1983,"EBS","NW_middle","P.cod","[10,30)","MISSING",7.31764339306881e-05,62703,4.58838193675594
1983,"EBS","NW_middle","P.cod","[30,60)","MISSING",0.00574301090517912,62703,360.104012787446
1983,"EBS","NW_middle","P.cod","[60,85)","MISSING",0.00485562440824189,62703,304.462217269991
1983,"EBS","NW_middle","P.cod","[85,999)","MISSING",0.0042674256291312,62703,267.580389223414
1983,"EBS","NW_outer","P.cod","[0,10)","MISSING",0,88134,0
1983,"EBS","NW_outer","P.cod","[10,30)","MISSING",3.57867307291765e-05,88134,3.15402772608524
1983,"EBS","NW_outer","P.cod","[30,60)","MISSING",0.00337277744108324,88134,297.25636699243
1983,"EBS","NW_outer","P.cod","[60,85)","MISSING",0.0123666889448942,88134,1089.92576346931
1983,"EBS","NW_outer","P.cod","[85,999)","MISSING",0.00149768383777709,88134,131.996867358646
1983,"EBS","Pribs","P.cod","[0,10)","MISSING",3.85680625963326e-07,32785,0.0126445393222076
1983,"EBS","Pribs","P.cod","[10,30)","MISSING",0.000270107979445863,32785,8.85549010613261
1983,"EBS","Pribs","P.cod","[30,60)","MISSING",0.00534219439502419,32785,175.143843240868
1983,"EBS","Pribs","P.cod","[60,85)","MISSING",0.00323586404455093,32785,106.087802700602
1983,"EBS","SE_inner","P.cod","[0,10)","MISSING",7.42728946949441e-07,77871,0.0578370458278999
1983,"EBS","SE_inner","P.cod","[10,30)","MISSING",0.000968222565414038,77871,75.3964593913565
1983,"EBS","SE_inner","P.cod","[30,60)","MISSING",0.0203803207431564,77871,1587.03595659033
1983,"EBS","SE_inner","P.cod","[60,85)","MISSING",0.0295267856946526,77871,2299.28032882829
1983,"EBS","SE_inner","P.cod","[85,999)","MISSING",0.00554407703527827,77871,431.722822814154
1983,"EBS","SE_middle","P.cod","[0,10)","MISSING",0,94526,0
1983,"EBS","SE_middle","P.cod","[10,30)","MISSING",0.000104361104749934,94526,9.86483778759229
1983,"EBS","SE_middle","P.cod","[30,60)","MISSING",0.00452086147988712,94526,427.33895224781
1983,"EBS","SE_middle","P.cod","[60,85)","MISSING",0.00864000280757656,94526,816.704905388981
1983,"EBS","SE_middle","P.cod","[85,999)","MISSING",0.00404919744841944,94526,382.754438009296
1983,"EBS","SE_outer","P.cod","[0,10)","MISSING",0,38792,0
1983,"EBS","SE_outer","P.cod","[30,60)","MISSING",0.00471827929184252,38792,183.031490289155
1983,"EBS","SE_outer","P.cod","[60,85)","MISSING",0.00764219858623825,38792,296.456167557354
1983,"EBS","SE_outer","P.cod","[85,999)","MISSING",0.00358167061434295,38792,138.940166471592
1983,"EBS","StMatt","P.cod","[10,30)","MISSING",0.000319342514962169,27537,8.79373483451323
1983,"EBS","StMatt","P.cod","[30,60)","MISSING",0.0099358980972313,27537,273.604825903458
1983,"EBS","StMatt","P.cod","[60,85)","MISSING",0.010339556787962,27537,284.720375270109
1983,"EBS","StMatt","P.cod","[85,999)","MISSING",0.0026910212080043,27537,74.1026510048143
1984,"EBS","NW_inner","P.cod","[0,10)","MISSING",0,41027,0
1984,"EBS","NW_inner","P.cod","[10,30)","Benth Amph",3.92491399791531e-05,41027,1.61027446592471
1984,"EBS","NW_inner","P.cod","[10,30)","Euphausiid",3.09179567343064e-06,41027,0.126847101093839
1984,"EBS","NW_inner","P.cod","[10,30)","Gen. Fish",4.3257353569014e-05,41027,1.77471944487594
1984,"EBS","NW_inner","P.cod","[10,30)","Gen. Mollusc",4.85488576819687e-06,41027,0.199181398411813
1984,"EBS","NW_inner","P.cod","[10,30)","Glopp",1.33212269234194e-06,41027,0.0546529976987129
1984,"EBS","NW_inner","P.cod","[10,30)","Mysid",2.24857867158592e-06,41027,0.0922524371591556
1984,"EBS","NW_inner","P.cod","[10,30)","NP Shrimp",0.000361642754454361,41027,14.8371172869991
1984,"EBS","NW_inner","P.cod","[10,30)","Polychaete",2.80652772900544e-05,41027,1.15143413137906
1984,"EBS","NW_inner","P.cod","[10,30)","Unid Chion",0.000126863223896747,41027,5.20481748681185
1984,"EBS","NW_inner","P.cod","[10,30)","W. Pollock",9.27712506477893e-05,41027,3.80612610032685
1984,"EBS","NW_inner","P.cod","[30,60)","Bairdi",0.000115449889331864,41027,4.7365626096184
1984,"EBS","NW_inner","P.cod","[30,60)","Benth Amph",4.9193781759677e-05,41027,2.01827328425427
1984,"EBS","NW_inner","P.cod","[30,60)","Capelin",0.000418025590482585,41027,17.150335900729
1984,"EBS","NW_inner","P.cod","[30,60)","Clam",4.24334526066714e-06,41027,0.174091726009391
1984,"EBS","NW_inner","P.cod","[30,60)","Euphausiid",7.0183144036006e-05,41027,2.87940385036522
1984,"EBS","NW_inner","P.cod","[30,60)","Fish Eggs",4.22550088987789e-06,41027,0.17335962500902
1984,"EBS","NW_inner","P.cod","[30,60)","Gen. Crab",6.27930922726302e-06,41027,0.25762121966692
1984,"EBS","NW_inner","P.cod","[30,60)","Gen. Fish",0.000554230895752103,41027,22.7384309600215
1984,"EBS","NW_inner","P.cod","[30,60)","Gen. Flatfish",4.84264839832008e-05,41027,1.98679335837878
1984,"EBS","NW_inner","P.cod","[30,60)","Gen. Particulate",4.54802549708205e-08,41027,0.00186591842068785
1984,"EBS","NW_inner","P.cod","[30,60)","Glopp",1.45298415256776e-05,41027,0.596115808273975
1984,"EBS","NW_inner","P.cod","[30,60)","Hermit Crab",0.00023216442762551,41027,9.52500997219179
1984,"EBS","NW_inner","P.cod","[30,60)","King Crab",7.17785820980355e-05,41027,2.9448598877361
1984,"EBS","NW_inner","P.cod","[30,60)","Managed Forage",2.45697417596802e-06,41027,0.10080227951744
1984,"EBS","NW_inner","P.cod","[30,60)","Misc. Crab",1.00013367599846e-05,41027,0.41032484325189
1984,"EBS","NW_inner","P.cod","[30,60)","Misc. Crustacean",3.13588975260285e-06,41027,0.128656148880037
1984,"EBS","NW_inner","P.cod","[30,60)","Misc. Worm. Etc.",0.000443480930204294,41027,18.1946921234916
1984,"EBS","NW_inner","P.cod","[30,60)","Mysid",4.3152171391188e-05,41027,1.77040413566627
1984,"EBS","NW_inner","P.cod","[30,60)","NP Shrimp",0.000545063779402636,41027,22.362331677552
1984,"EBS","NW_inner","P.cod","[30,60)","Opilo",6.56239035034006e-05,41027,2.69235188903402
1984,"EBS","NW_inner","P.cod","[30,60)","Pel Amph",7.04554484095395e-07,41027,0.0289057568189818
1984,"EBS","NW_inner","P.cod","[30,60)","Polychaete",0.000214386357442231,41027,8.79562908678241
