"year","model","stratum_bin","species_name","lbin","prey_guild","strat_preycons_t_km2","area","cons_tons_day"
1982,"EBS","NW_corner","W.pollock","[10,25)","MISSING",0.0094498680480084,29522,278.979004513304
1982,"EBS","NW_corner","W.pollock","[25,40)","MISSING",0.00924873427219259,29522,273.04113318367
1982,"EBS","NW_corner","W.pollock","[40,55)","MISSING",0.00474659518770362,29522,140.128983131386
1982,"EBS","NW_corner","W.pollock","[55,999)","MISSING",0.00170368317910381,29522,50.2961348135026
1982,"EBS","NW_inner","W.pollock","[0,10)","MISSING",8.80632020925759e-06,41027,0.361296899225211
1982,"EBS","NW_inner","W.pollock","[10,25)","MISSING",0.00186379753775025,41027,76.4660215812797
1982,"EBS","NW_inner","W.pollock","[25,40)","MISSING",0.00618980714837487,41027,253.949217876376
1982,"EBS","NW_inner","W.pollock","[40,55)","MISSING",0.00206573788054456,41027,84.7510280251018
1982,"EBS","NW_inner","W.pollock","[55,999)","MISSING",0.00222434924000853,41027,91.2583762698299
1982,"EBS","NW_middle","W.pollock","[0,10)","MISSING",0,62703,0
1982,"EBS","NW_middle","W.pollock","[10,25)","MISSING",0.00741725355087971,62703,465.084049400811
1982,"EBS","NW_middle","W.pollock","[25,40)","amphipods",0.00102717526135827,62703,64.4069704129475
1982,"EBS","NW_middle","W.pollock","[25,40)","benthos",2.39120357337017e-06,62703,0.14993563766103
1982,"EBS","NW_middle","W.pollock","[25,40)","copepods",0.000418460625339779,62703,26.2387365906802
1982,"EBS","NW_middle","W.pollock","[25,40)","euphausiids",0.0373392840789935,62703,2341.28512960513
1982,"EBS","NW_middle","W.pollock","[25,40)","fish_other",1.31516196535359e-05,62703,0.824646007135663
1982,"EBS","NW_middle","W.pollock","[25,40)","MISSING",0.00560529542744704,62703,351.468839187212
1982,"EBS","NW_middle","W.pollock","[25,40)","pollock",0,62703,0
1982,"EBS","NW_middle","W.pollock","[25,40)","zoop_other",0.000608124133669371,62703,38.1312075534706
1982,"EBS","NW_middle","W.pollock","[40,55)","amphipods",0.00076467878939699,62703,47.9476541315595
1982,"EBS","NW_middle","W.pollock","[40,55)","benthos",1.46272610641208e-05,62703,0.917173150503567
1982,"EBS","NW_middle","W.pollock","[40,55)","copepods",0.000118475930295582,62703,7.42879625732387
1982,"EBS","NW_middle","W.pollock","[40,55)","euphausiids",0.00953930013932714,62703,598.14273663623
1982,"EBS","NW_middle","W.pollock","[40,55)","fish_other",0.000492667345902451,62703,30.8917205901214
1982,"EBS","NW_middle","W.pollock","[40,55)","MISSING",0.00316230071834319,62703,198.285741942273
1982,"EBS","NW_middle","W.pollock","[40,55)","pollock",0.00106342128131634,62703,66.6797046023783
1982,"EBS","NW_middle","W.pollock","[40,55)","zoop_other",0.000373059813803839,62703,23.3919695049421
1982,"EBS","NW_middle","W.pollock","[55,999)","amphipods",0.000223241114276081,62703,13.9978875884531
1982,"EBS","NW_middle","W.pollock","[55,999)","benthos",2.29527368509059e-05,62703,1.43920545876235
1982,"EBS","NW_middle","W.pollock","[55,999)","copepods",9.91386648480048e-08,62703,0.00621629170196445
1982,"EBS","NW_middle","W.pollock","[55,999)","euphausiids",0.00227261288846662,62703,142.499645945522
1982,"EBS","NW_middle","W.pollock","[55,999)","fish_other",0.000597959854824128,62703,37.4938767770373
1982,"EBS","NW_middle","W.pollock","[55,999)","MISSING",0.00044430656474628,62703,27.859354529286
1982,"EBS","NW_middle","W.pollock","[55,999)","pollock",7.13194851256538e-05,62703,4.47194567583387
1982,"EBS","NW_middle","W.pollock","[55,999)","zoop_other",9.5688871807069e-05,62703,5.99997932891865
1982,"EBS","NW_outer","W.pollock","[0,10)","MISSING",0,88134,0
1982,"EBS","NW_outer","W.pollock","[10,25)","amphipods",8.08323087028467e-05,88134,7.12407469521669
1982,"EBS","NW_outer","W.pollock","[10,25)","benthos",0.000140189299889486,88134,12.3554437564599
1982,"EBS","NW_outer","W.pollock","[10,25)","copepods",0.0115722509318746,88134,1019.90876362983
1982,"EBS","NW_outer","W.pollock","[10,25)","euphausiids",5.94264928070059e-05,88134,5.23749451705265
1982,"EBS","NW_outer","W.pollock","[10,25)","fish_other",3.5066654644416e-05,88134,3.09056454043096
1982,"EBS","NW_outer","W.pollock","[10,25)","MISSING",0.00131907339418502,88134,116.255214523102
1982,"EBS","NW_outer","W.pollock","[10,25)","pollock",0,88134,0
1982,"EBS","NW_outer","W.pollock","[10,25)","zoop_other",3.71518301173681e-05,88134,3.27433939556412
1982,"EBS","NW_outer","W.pollock","[25,40)","amphipods",2.49602992611694e-05,88134,2.1998510150839
1982,"EBS","NW_outer","W.pollock","[25,40)","benthos",0.000109913217506787,88134,9.68709151174319
1982,"EBS","NW_outer","W.pollock","[25,40)","copepods",0.028565326356336,88134,2517.57647308932
1982,"EBS","NW_outer","W.pollock","[25,40)","euphausiids",0.00182093693289509,88134,160.486455643776
1982,"EBS","NW_outer","W.pollock","[25,40)","fish_other",0,88134,0
1982,"EBS","NW_outer","W.pollock","[25,40)","MISSING",0.00477212576470858,88134,420.586532146826
1982,"EBS","NW_outer","W.pollock","[25,40)","pollock",0,88134,0
1982,"EBS","NW_outer","W.pollock","[25,40)","zoop_other",0.000557545223816161,88134,49.1386907558135
1982,"EBS","NW_outer","W.pollock","[40,55)","amphipods",2.53789772618389e-06,88134,0.223675078199491
1982,"EBS","NW_outer","W.pollock","[40,55)","benthos",6.50743006713817e-08,88134,0.00573525841537156
1982,"EBS","NW_outer","W.pollock","[40,55)","copepods",0.00193714290582936,88134,170.728152862364
1982,"EBS","NW_outer","W.pollock","[40,55)","euphausiids",4.04296740235689e-05,88134,3.56322889039322
1982,"EBS","NW_outer","W.pollock","[40,55)","fish_other",0,88134,0
1982,"EBS","NW_outer","W.pollock","[40,55)","MISSING",0.000136451995417042,88134,12.0260601640856
1982,"EBS","NW_outer","W.pollock","[40,55)","pollock",0.00391421918538361,88134,344.975793684599
1982,"EBS","NW_outer","W.pollock","[40,55)","zoop_other",0.000274058109261608,88134,24.1538374016626
1982,"EBS","NW_outer","W.pollock","[55,999)","amphipods",0,88134,0
1982,"EBS","NW_outer","W.pollock","[55,999)","benthos",0,88134,0
1982,"EBS","NW_outer","W.pollock","[55,999)","copepods",0,88134,0
1982,"EBS","NW_outer","W.pollock","[55,999)","euphausiids",0,88134,0
1982,"EBS","NW_outer","W.pollock","[55,999)","fish_other",0,88134,0
1982,"EBS","NW_outer","W.pollock","[55,999)","MISSING",0,88134,0
1982,"EBS","NW_outer","W.pollock","[55,999)","pollock",0.00190298988343985,88134,167.718110387087
1982,"EBS","NW_outer","W.pollock","[55,999)","zoop_other",0,88134,0
1982,"EBS","Pribs","W.pollock","[0,10)","MISSING",0,32785,0
1982,"EBS","Pribs","W.pollock","[10,25)","MISSING",0.00143726776957451,32785,47.1208238255002
1982,"EBS","Pribs","W.pollock","[25,40)","amphipods",4.81171408454149e-06,32785,0.157752046261693
1982,"EBS","Pribs","W.pollock","[25,40)","benthos",0,32785,0
1982,"EBS","Pribs","W.pollock","[25,40)","copepods",0.000165353601837639,32785,5.42111783624699
1982,"EBS","Pribs","W.pollock","[25,40)","euphausiids",0.0273171091156341,32785,895.591422356063
1982,"EBS","Pribs","W.pollock","[25,40)","fish_other",0,32785,0
1982,"EBS","Pribs","W.pollock","[25,40)","MISSING",0.00501102789710363,32785,164.286549606543
1982,"EBS","Pribs","W.pollock","[25,40)","pollock",0,32785,0
1982,"EBS","Pribs","W.pollock","[25,40)","zoop_other",0.00396416843144556,32785,129.965262024943
1982,"EBS","Pribs","W.pollock","[40,55)","amphipods",6.11265373784713e-06,32785,0.200403352795318
1982,"EBS","Pribs","W.pollock","[40,55)","benthos",0,32785,0
1982,"EBS","Pribs","W.pollock","[40,55)","copepods",8.74799355843717e-05,32785,2.86802968813363
1982,"EBS","Pribs","W.pollock","[40,55)","euphausiids",0.0230261697183152,32785,754.912974214964
1982,"EBS","Pribs","W.pollock","[40,55)","fish_other",6.98624433005696e-05,32785,2.29044020360917
1982,"EBS","Pribs","W.pollock","[40,55)","MISSING",0.00263550160144624,32785,86.4049200034149
1982,"EBS","Pribs","W.pollock","[40,55)","pollock",0,32785,0
1982,"EBS","Pribs","W.pollock","[40,55)","zoop_other",0.00144103739620563,32785,47.2444110346017
1982,"EBS","Pribs","W.pollock","[55,999)","MISSING",0.000937045217128207,32785,30.7210274435483
1982,"EBS","SE_inner","W.pollock","[0,10)","MISSING",3.2294547564508e-06,77871,0.25148087133958
1982,"EBS","SE_inner","W.pollock","[10,25)","MISSING",0.000123502681766215,77871,9.61727733181693
1982,"EBS","SE_inner","W.pollock","[25,40)","amphipods",1.18762095531804e-05,77871,0.924812314115713
1982,"EBS","SE_inner","W.pollock","[25,40)","benthos",0,77871,0
1982,"EBS","SE_inner","W.pollock","[25,40)","copepods",0,77871,0
1982,"EBS","SE_inner","W.pollock","[25,40)","euphausiids",0.0159653258901156,77871,1243.23589238919
1982,"EBS","SE_inner","W.pollock","[25,40)","fish_other",0,77871,0
1982,"EBS","SE_inner","W.pollock","[25,40)","MISSING",0,77871,0
1982,"EBS","SE_inner","W.pollock","[25,40)","pollock",0,77871,0
1982,"EBS","SE_inner","W.pollock","[25,40)","zoop_other",0.000390817993243056,77871,30.43338795183
1982,"EBS","SE_inner","W.pollock","[40,55)","amphipods",1.64183079655452e-05,77871,1.27851005958497
1982,"EBS","SE_inner","W.pollock","[40,55)","benthos",0,77871,0
1982,"EBS","SE_inner","W.pollock","[40,55)","copepods",1.67889403121764e-07,77871,0.0130737157104949
1982,"EBS","SE_inner","W.pollock","[40,55)","euphausiids",0.0467847179584685,77871,3643.1727721439
1982,"EBS","SE_inner","W.pollock","[40,55)","fish_other",0,77871,0
1982,"EBS","SE_inner","W.pollock","[40,55)","MISSING",0,77871,0
1982,"EBS","SE_inner","W.pollock","[40,55)","pollock",0,77871,0
1982,"EBS","SE_inner","W.pollock","[40,55)","zoop_other",5.26673085042964e-05,77871,4.10125598053807
1982,"EBS","SE_inner","W.pollock","[55,999)","amphipods",3.79954683914284e-07,77871,0.0295874511910892
1982,"EBS","SE_inner","W.pollock","[55,999)","benthos",1.34092925589343e-07,77871,0.0104419502085678
1982,"EBS","SE_inner","W.pollock","[55,999)","copepods",0,77871,0
1982,"EBS","SE_inner","W.pollock","[55,999)","euphausiids",0.0015634864545245,77871,121.750253700277
1982,"EBS","SE_inner","W.pollock","[55,999)","fish_other",0,77871,0
1982,"EBS","SE_inner","W.pollock","[55,999)","MISSING",0,77871,0
1982,"EBS","SE_inner","W.pollock","[55,999)","pollock",0,77871,0
1982,"EBS","SE_inner","W.pollock","[55,999)","zoop_other",0.000153094977051265,77871,11.921658957959
1982,"EBS","SE_middle","W.pollock","[0,10)","MISSING",2.43132311788083e-06,94526,0.229823249040803
1982,"EBS","SE_middle","W.pollock","[10,25)","amphipods",4.956781256425e-06,94526,0.46854470504483
1982,"EBS","SE_middle","W.pollock","[10,25)","benthos",0,94526,0
1982,"EBS","SE_middle","W.pollock","[10,25)","copepods",0.000720421737281544,94526,68.0985851382753
1982,"EBS","SE_middle","W.pollock","[10,25)","euphausiids",0.000126751977842868,94526,11.9813574575749
1982,"EBS","SE_middle","W.pollock","[10,25)","fish_other",0,94526,0
1982,"EBS","SE_middle","W.pollock","[10,25)","MISSING",1.90428910020467e-05,94526,1.80004831485947
1982,"EBS","SE_middle","W.pollock","[10,25)","pollock",0,94526,0
1982,"EBS","SE_middle","W.pollock","[10,25)","zoop_other",0.000126554081704221,94526,11.9626511271732
1982,"EBS","SE_middle","W.pollock","[25,40)","amphipods",3.48465642380491e-06,94526,0.329390633116583
1982,"EBS","SE_middle","W.pollock","[25,40)","benthos",1.4589220712874e-05,94526,1.37906067710513
1982,"EBS","SE_middle","W.pollock","[25,40)","copepods",0.00102750443077985,94526,97.1258838238963
1982,"EBS","SE_middle","W.pollock","[25,40)","euphausiids",0.00186687107160793,94526,176.467854914812
1982,"EBS","SE_middle","W.pollock","[25,40)","fish_other",0.00314883205841177,94526,297.646499153431
1982,"EBS","SE_middle","W.pollock","[25,40)","MISSING",0.000280206220225948,94526,26.4867731730779
1982,"EBS","SE_middle","W.pollock","[25,40)","pollock",0,94526,0
1982,"EBS","SE_middle","W.pollock","[25,40)","zoop_other",0.0020078262639686,94526,189.791785427896
